image_name,pixel_coords
chr_3_121,"(150, 196)"
chr_3_121,"(0, 20)"
chr_3_121,"(112, 196)"
chr_3_121,"(0, 33)"
chr_3_121,"(150, 196)"
chr_3_121,"(141, 196)"
chr_3_121,"(176, 196)"
chr_3_121,"(102, 130)"
chr_3_121,"(146, 196)"
chr_3_121,"(176, 196)"
chr_3_121,"(0, 12)"
chr_3_121,"(141, 196)"
chr_3_122,"(48, 113)"
chr_3_122,"(52, 113)"
chr_3_122,"(14, 126)"
chr_3_122,"(98, 113)"
chr_3_122,"(193, 196)"
chr_3_122,"(164, 196)"
chr_3_122,"(193, 196)"
chr_3_122,"(129, 164)"
chr_3_122,"(164, 184)"
chr_3_122,"(52, 164)"
chr_3_122,"(43, 126)"
chr_3_122,"(78, 196)"
chr_3_122,"(4, 32)"
chr_3_122,"(193, 196)"
chr_3_122,"(48, 164)"
chr_3_122,"(184, 196)"
chr_3_122,"(78, 126)"
chr_3_122,"(43, 132)"
chr_3_122,"(164, 196)"
chr_3_123,"(0, 15)"
chr_3_123,"(0, 15)"
chr_3_123,"(100, 128)"
chr_3_123,"(0, 28)"
chr_3_123,"(0, 15)"
chr_3_123,"(100, 125)"
chr_3_123,"(95, 125)"
chr_3_123,"(66, 128)"
chr_3_123,"(95, 128)"
chr_3_123,"(100, 137)"
chr_3_123,"(31, 66)"
chr_3_123,"(66, 86)"
chr_3_123,"(0, 66)"
chr_3_123,"(0, 28)"
chr_3_123,"(0, 125)"
chr_3_123,"(95, 137)"
chr_3_123,"(0, 66)"
chr_3_123,"(86, 128)"
chr_3_123,"(0, 28)"
chr_3_123,"(0, 34)"
chr_3_123,"(66, 137)"
chr_3_124,"(133, 196)"
chr_3_124,"(118, 196)"
chr_3_124,"(126, 196)"
chr_3_124,"(118, 185)"
chr_3_124,"(185, 196)"
chr_3_124,"(185, 196)"
chr_3_124,"(126, 185)"
chr_3_124,"(100, 156)"
chr_3_124,"(140, 185)"
chr_3_124,"(144, 185)"
chr_3_124,"(185, 196)"
chr_3_124,"(2, 30)"
chr_3_124,"(133, 185)"
chr_3_124,"(109, 156)"
chr_3_124,"(2, 27)"
chr_3_124,"(0, 27)"
chr_3_124,"(0, 30)"
chr_3_124,"(0, 30)"
chr_3_124,"(100, 133)"
chr_3_124,"(133, 156)"
chr_3_124,"(170, 196)"
chr_3_124,"(140, 156)"
chr_3_124,"(2, 39)"
chr_3_124,"(126, 156)"
chr_3_124,"(170, 185)"
chr_3_124,"(100, 144)"
chr_3_124,"(144, 156)"
chr_3_124,"(170, 196)"
chr_3_124,"(170, 196)"
chr_3_124,"(118, 196)"
chr_3_124,"(0, 27)"
chr_3_124,"(100, 140)"
chr_3_124,"(0, 39)"
chr_3_124,"(156, 185)"
chr_3_124,"(118, 196)"
chr_3_124,"(0, 30)"
chr_3_124,"(170, 196)"
chr_3_124,"(0, 39)"
chr_3_125,"(35, 118)"
chr_3_125,"(20, 131)"
chr_3_125,"(28, 118)"
chr_3_125,"(20, 87)"
chr_3_125,"(87, 118)"
chr_3_125,"(87, 131)"
chr_3_125,"(28, 87)"
chr_3_125,"(2, 58)"
chr_3_125,"(42, 87)"
chr_3_125,"(46, 87)"
chr_3_125,"(87, 104)"
chr_3_125,"(104, 118)"
chr_3_125,"(35, 87)"
chr_3_125,"(11, 58)"
chr_3_125,"(177, 196)"
chr_3_125,"(168, 196)"
chr_3_125,"(2, 35)"
chr_3_125,"(35, 58)"
chr_3_125,"(72, 118)"
chr_3_125,"(42, 58)"
chr_3_125,"(177, 196)"
chr_3_125,"(28, 58)"
chr_3_125,"(72, 87)"
chr_3_125,"(2, 46)"
chr_3_125,"(46, 58)"
chr_3_125,"(72, 123)"
chr_3_125,"(72, 131)"
chr_3_125,"(168, 196)"
chr_3_125,"(20, 118)"
chr_3_125,"(2, 42)"
chr_3_125,"(180, 196)"
chr_3_125,"(118, 196)"
chr_3_125,"(58, 87)"
chr_3_125,"(20, 168)"
chr_3_125,"(180, 196)"
chr_3_125,"(142, 177)"
chr_3_125,"(118, 177)"
chr_3_125,"(72, 104)"
chr_3_126,"(0, 20)"
chr_3_126,"(0, 33)"
chr_3_126,"(108, 196)"
chr_3_126,"(0, 20)"
chr_3_126,"(0, 20)"
chr_3_126,"(0, 33)"
chr_3_126,"(0, 6)"
chr_3_126,"(6, 20)"
chr_3_126,"(108, 181)"
chr_3_126,"(108, 196)"
chr_3_126,"(79, 108)"
chr_3_126,"(70, 108)"
chr_3_126,"(0, 20)"
chr_3_126,"(79, 112)"
chr_3_126,"(0, 25)"
chr_3_126,"(0, 33)"
chr_3_126,"(70, 196)"
chr_3_126,"(0, 20)"
chr_3_126,"(82, 108)"
chr_3_126,"(20, 108)"
chr_3_126,"(0, 70)"
chr_3_126,"(125, 196)"
chr_3_126,"(82, 112)"
chr_3_126,"(44, 79)"
chr_3_126,"(20, 79)"
chr_3_126,"(0, 6)"
chr_3_127,"(10, 107)"
chr_3_127,"(143, 196)"
chr_3_127,"(107, 196)"
chr_3_127,"(149, 196)"
chr_3_127,"(10, 83)"
chr_3_127,"(190, 196)"
chr_3_127,"(10, 149)"
chr_3_127,"(0, 10)"
chr_3_127,"(125, 149)"
chr_3_127,"(107, 143)"
chr_3_127,"(0, 10)"
chr_3_127,"(125, 196)"
chr_3_127,"(125, 143)"
chr_3_127,"(107, 125)"
chr_3_127,"(149, 196)"
chr_3_127,"(0, 14)"
chr_3_127,"(107, 149)"
chr_3_127,"(143, 175)"
chr_3_127,"(0, 125)"
chr_3_127,"(149, 175)"
chr_3_127,"(0, 10)"
chr_3_127,"(0, 10)"
chr_3_127,"(99, 125)"
chr_3_127,"(27, 143)"
chr_3_127,"(0, 14)"
chr_3_128,"(0, 9)"
chr_3_128,"(45, 98)"
chr_3_128,"(9, 98)"
chr_3_128,"(51, 98)"
chr_3_128,"(92, 114)"
chr_3_128,"(0, 51)"
chr_3_128,"(27, 51)"
chr_3_128,"(9, 45)"
chr_3_128,"(27, 98)"
chr_3_128,"(27, 45)"
chr_3_128,"(9, 27)"
chr_3_128,"(51, 114)"
chr_3_128,"(9, 51)"
chr_3_128,"(45, 77)"
chr_3_128,"(0, 27)"
chr_3_128,"(51, 77)"
chr_3_128,"(167, 179)"
chr_3_128,"(1, 27)"
chr_3_128,"(0, 45)"
chr_3_129,"(0, 16)"
chr_3_129,"(0, 16)"
chr_3_129,"(69, 81)"
chr_3_129,"(119, 156)"
chr_3_129,"(163, 196)"
chr_3_129,"(163, 196)"
chr_3_130,"(112, 163)"
chr_3_130,"(112, 155)"
chr_3_130,"(142, 163)"
chr_3_130,"(109, 163)"
chr_3_130,"(21, 58)"
chr_3_130,"(65, 112)"
chr_3_130,"(65, 109)"
chr_3_131,"(121, 196)"
chr_3_131,"(121, 196)"
chr_3_131,"(121, 194)"
chr_3_131,"(118, 194)"
chr_3_131,"(148, 194)"
chr_3_131,"(14, 65)"
chr_3_131,"(185, 196)"
chr_3_131,"(148, 196)"
chr_3_131,"(121, 148)"
chr_3_131,"(118, 153)"
chr_3_131,"(118, 148)"
chr_3_131,"(14, 57)"
chr_3_131,"(121, 153)"
chr_3_131,"(145, 194)"
chr_3_131,"(118, 141)"
chr_3_131,"(121, 141)"
chr_3_131,"(118, 196)"
chr_3_131,"(118, 196)"
chr_3_131,"(121, 196)"
chr_3_131,"(118, 196)"
chr_3_131,"(118, 165)"
chr_3_131,"(44, 65)"
chr_3_131,"(121, 185)"
chr_3_131,"(11, 65)"
chr_3_131,"(194, 196)"
chr_3_131,"(121, 196)"
chr_3_131,"(145, 185)"
chr_3_131,"(0, 14)"
chr_3_131,"(0, 11)"
chr_3_132,"(23, 106)"
chr_3_132,"(23, 114)"
chr_3_132,"(156, 173)"
chr_3_132,"(99, 145)"
chr_3_132,"(145, 156)"
chr_3_132,"(99, 156)"
chr_3_132,"(23, 96)"
chr_3_132,"(20, 96)"
chr_3_132,"(50, 96)"
chr_3_132,"(124, 156)"
chr_3_132,"(87, 156)"
chr_3_132,"(50, 106)"
chr_3_132,"(23, 50)"
chr_3_132,"(20, 55)"
chr_3_132,"(20, 50)"
chr_3_132,"(23, 55)"
chr_3_132,"(47, 96)"
chr_3_132,"(20, 43)"
chr_3_132,"(23, 43)"
chr_3_132,"(20, 124)"
chr_3_132,"(20, 99)"
chr_3_132,"(23, 133)"
chr_3_132,"(20, 133)"
chr_3_132,"(106, 156)"
chr_3_132,"(20, 67)"
chr_3_132,"(173, 196)"
chr_3_132,"(23, 87)"
chr_3_132,"(124, 173)"
chr_3_132,"(96, 156)"
chr_3_132,"(23, 152)"
chr_3_132,"(187, 196)"
chr_3_132,"(106, 173)"
chr_3_132,"(47, 87)"
chr_3_132,"(124, 145)"
chr_3_133,"(127, 196)"
chr_3_133,"(0, 8)"
chr_3_133,"(0, 16)"
chr_3_133,"(58, 75)"
chr_3_133,"(1, 47)"
chr_3_133,"(47, 58)"
chr_3_133,"(1, 58)"
chr_3_133,"(127, 196)"
chr_3_133,"(120, 170)"
chr_3_133,"(127, 170)"
chr_3_133,"(26, 58)"
chr_3_133,"(0, 58)"
chr_3_133,"(0, 8)"
chr_3_133,"(0, 26)"
chr_3_133,"(0, 1)"
chr_3_133,"(0, 35)"
chr_3_133,"(0, 35)"
chr_3_133,"(127, 155)"
chr_3_133,"(8, 58)"
chr_3_133,"(75, 170)"
chr_3_133,"(26, 75)"
chr_3_133,"(127, 158)"
chr_3_133,"(0, 58)"
chr_3_133,"(0, 54)"
chr_3_133,"(89, 194)"
chr_3_133,"(8, 75)"
chr_3_133,"(158, 196)"
chr_3_133,"(101, 170)"
chr_3_133,"(26, 47)"
chr_3_134,"(29, 169)"
chr_3_134,"(29, 159)"
chr_3_134,"(22, 72)"
chr_3_134,"(29, 72)"
chr_3_134,"(29, 57)"
chr_3_134,"(0, 72)"
chr_3_134,"(118, 150)"
chr_3_134,"(29, 60)"
chr_3_134,"(0, 96)"
chr_3_134,"(118, 147)"
chr_3_134,"(60, 169)"
chr_3_134,"(3, 72)"
chr_3_135,"(0, 71)"
chr_3_135,"(0, 61)"
chr_3_135,"(142, 196)"
chr_3_135,"(132, 196)"
chr_3_135,"(121, 132)"
chr_3_135,"(102, 142)"
chr_3_135,"(142, 196)"
chr_3_135,"(110, 142)"
chr_3_135,"(132, 196)"
chr_3_135,"(162, 196)"
chr_3_135,"(162, 196)"
chr_3_135,"(20, 52)"
chr_3_135,"(132, 196)"
chr_3_135,"(110, 196)"
chr_3_135,"(110, 132)"
chr_3_135,"(20, 49)"
chr_3_135,"(0, 71)"
chr_3_136,"(163, 196)"
chr_3_136,"(44, 108)"
chr_3_136,"(34, 138)"
chr_3_136,"(23, 34)"
chr_3_136,"(112, 138)"
chr_3_136,"(4, 44)"
chr_3_136,"(108, 138)"
chr_3_136,"(44, 112)"
chr_3_136,"(12, 44)"
chr_3_136,"(112, 128)"
chr_3_136,"(34, 108)"
chr_3_136,"(149, 196)"
chr_3_136,"(64, 112)"
chr_3_136,"(64, 108)"
chr_3_136,"(183, 196)"
chr_3_136,"(34, 196)"
chr_3_136,"(12, 112)"
chr_3_136,"(149, 163)"
chr_3_136,"(163, 174)"
chr_3_136,"(12, 34)"
chr_3_136,"(183, 196)"
chr_3_136,"(183, 196)"
chr_3_136,"(108, 128)"
chr_3_136,"(138, 196)"
chr_3_137,"(127, 196)"
chr_3_137,"(102, 196)"
chr_3_137,"(148, 196)"
chr_3_137,"(148, 196)"
chr_3_137,"(65, 121)"
chr_3_137,"(148, 196)"
chr_3_137,"(0, 10)"
chr_3_137,"(127, 196)"
chr_3_137,"(0, 40)"
chr_3_137,"(14, 40)"
chr_3_137,"(10, 40)"
chr_3_137,"(0, 14)"
chr_3_137,"(102, 121)"
chr_3_137,"(14, 30)"
chr_3_137,"(142, 196)"
chr_3_137,"(142, 196)"
chr_3_137,"(148, 196)"
chr_3_137,"(142, 192)"
chr_3_137,"(0, 10)"
chr_3_137,"(51, 121)"
chr_3_137,"(0, 14)"
chr_3_137,"(148, 181)"
chr_3_137,"(0, 10)"
chr_3_137,"(85, 121)"
chr_3_137,"(0, 121)"
chr_3_137,"(0, 14)"
chr_3_137,"(51, 65)"
chr_3_137,"(65, 76)"
chr_3_137,"(127, 181)"
chr_3_137,"(130, 196)"
chr_3_137,"(130, 196)"
chr_3_137,"(85, 127)"
chr_3_137,"(85, 130)"
chr_3_137,"(10, 30)"
chr_3_137,"(127, 196)"
chr_3_137,"(40, 121)"
chr_3_138,"(29, 181)"
chr_3_138,"(181, 196)"
chr_3_138,"(4, 171)"
chr_3_138,"(50, 130)"
chr_3_138,"(176, 196)"
chr_3_138,"(50, 100)"
chr_3_138,"(0, 23)"
chr_3_138,"(50, 108)"
chr_3_138,"(29, 114)"
chr_3_138,"(4, 23)"
chr_3_138,"(181, 196)"
chr_3_138,"(176, 196)"
chr_3_138,"(44, 100)"
chr_3_138,"(44, 108)"
chr_3_138,"(50, 156)"
chr_3_138,"(44, 94)"
chr_3_138,"(0, 23)"
chr_3_138,"(171, 196)"
chr_3_138,"(181, 196)"
chr_3_138,"(50, 83)"
chr_3_138,"(0, 23)"
chr_3_138,"(0, 23)"
chr_3_138,"(29, 83)"
chr_3_138,"(32, 108)"
chr_3_138,"(181, 196)"
chr_3_138,"(32, 100)"
chr_3_138,"(0, 29)"
chr_3_138,"(0, 32)"
chr_3_138,"(29, 130)"
chr_3_138,"(0, 23)"
chr_3_139,"(0, 83)"
chr_3_139,"(83, 196)"
chr_3_139,"(0, 73)"
chr_3_139,"(151, 196)"
chr_3_139,"(0, 32)"
chr_3_139,"(78, 178)"
chr_3_139,"(0, 2)"
chr_3_139,"(0, 10)"
chr_3_139,"(0, 16)"
chr_3_139,"(187, 196)"
chr_3_139,"(151, 196)"
chr_3_139,"(173, 196)"
chr_3_139,"(151, 187)"
chr_3_139,"(128, 178)"
chr_3_139,"(83, 120)"
chr_3_139,"(78, 120)"
chr_3_139,"(0, 2)"
chr_3_139,"(0, 10)"
chr_3_139,"(0, 58)"
chr_3_139,"(107, 151)"
chr_3_139,"(73, 120)"
chr_3_139,"(83, 128)"
chr_3_139,"(99, 151)"
chr_3_139,"(151, 178)"
chr_3_139,"(128, 151)"
chr_3_139,"(151, 196)"
chr_3_139,"(0, 10)"
chr_3_139,"(99, 178)"
chr_3_139,"(83, 151)"
chr_3_139,"(0, 2)"
chr_3_139,"(187, 196)"
chr_3_139,"(0, 32)"
chr_3_140,"(0, 104)"
chr_3_140,"(53, 120)"
chr_3_140,"(191, 196)"
chr_3_140,"(173, 196)"
chr_3_140,"(0, 80)"
chr_3_140,"(166, 196)"
chr_3_140,"(191, 196)"
chr_3_140,"(89, 149)"
chr_3_140,"(53, 184)"
chr_3_140,"(146, 173)"
chr_3_140,"(75, 149)"
chr_3_140,"(53, 89)"
chr_3_140,"(30, 80)"
chr_3_140,"(0, 22)"
chr_3_140,"(0, 22)"
chr_3_140,"(173, 184)"
chr_3_140,"(9, 53)"
chr_3_140,"(0, 22)"
chr_3_140,"(0, 30)"
chr_3_140,"(1, 53)"
chr_3_140,"(53, 80)"
chr_3_140,"(30, 53)"
chr_3_140,"(53, 196)"
chr_3_140,"(1, 80)"
chr_3_140,"(0, 53)"
chr_3_140,"(89, 136)"
chr_3_140,"(173, 196)"
chr_3_140,"(191, 196)"
chr_3_141,"(0, 6)"
chr_3_141,"(0, 22)"
chr_3_141,"(93, 181)"
chr_3_141,"(75, 181)"
chr_3_141,"(68, 124)"
chr_3_141,"(93, 175)"
chr_3_141,"(0, 51)"
chr_3_141,"(0, 86)"
chr_3_141,"(149, 175)"
chr_3_141,"(48, 75)"
chr_3_141,"(0, 51)"
chr_3_141,"(75, 86)"
chr_3_141,"(128, 175)"
chr_3_141,"(113, 181)"
chr_3_141,"(128, 181)"
chr_3_141,"(0, 113)"
chr_3_141,"(0, 38)"
chr_3_141,"(75, 124)"
chr_3_141,"(93, 124)"
chr_3_142,"(186, 196)"
chr_3_142,"(171, 196)"
chr_3_142,"(0, 83)"
chr_3_142,"(0, 83)"
chr_3_142,"(0, 26)"
chr_3_142,"(0, 77)"
chr_3_142,"(51, 77)"
chr_3_142,"(123, 196)"
chr_3_142,"(30, 77)"
chr_3_142,"(15, 83)"
chr_3_142,"(30, 83)"
chr_3_142,"(0, 15)"
chr_3_142,"(0, 26)"
chr_3_142,"(0, 26)"
chr_3_143,"(88, 183)"
chr_3_143,"(73, 172)"
chr_3_143,"(25, 120)"
chr_3_143,"(172, 196)"
chr_3_143,"(128, 172)"
chr_3_143,"(142, 172)"
chr_3_143,"(172, 196)"
chr_3_143,"(172, 183)"
chr_3_144,"(0, 85)"
chr_3_144,"(0, 74)"
chr_3_144,"(132, 196)"
chr_3_144,"(173, 196)"
chr_3_144,"(106, 144)"
chr_3_144,"(116, 132)"
chr_3_144,"(0, 22)"
chr_3_144,"(106, 132)"
chr_3_144,"(173, 196)"
chr_3_144,"(74, 116)"
chr_3_144,"(106, 160)"
chr_3_144,"(30, 74)"
chr_3_144,"(144, 182)"
chr_3_144,"(44, 74)"
chr_3_144,"(74, 106)"
chr_3_144,"(74, 85)"
chr_3_145,"(34, 146)"
chr_3_145,"(160, 196)"
chr_3_145,"(142, 190)"
chr_3_145,"(75, 146)"
chr_3_145,"(8, 46)"
chr_3_145,"(146, 190)"
chr_3_145,"(18, 34)"
chr_3_145,"(8, 34)"
chr_3_145,"(75, 121)"
chr_3_145,"(0, 18)"
chr_3_145,"(121, 146)"
chr_3_145,"(8, 62)"
chr_3_145,"(160, 190)"
chr_3_145,"(142, 196)"
chr_3_145,"(100, 121)"
chr_3_145,"(46, 84)"
chr_3_145,"(0, 8)"
chr_3_146,"(0, 48)"
chr_3_146,"(102, 158)"
chr_3_146,"(62, 158)"
chr_3_146,"(44, 92)"
chr_3_146,"(0, 48)"
chr_3_146,"(48, 92)"
chr_3_146,"(187, 196)"
chr_3_146,"(130, 158)"
chr_3_146,"(0, 23)"
chr_3_146,"(23, 48)"
chr_3_146,"(113, 164)"
chr_3_146,"(187, 196)"
chr_3_146,"(62, 92)"
chr_3_146,"(44, 158)"
chr_3_146,"(2, 23)"
chr_3_146,"(187, 196)"
chr_3_146,"(113, 158)"
chr_3_146,"(130, 164)"
chr_3_146,"(158, 196)"
chr_3_146,"(164, 196)"
chr_3_146,"(187, 196)"
chr_3_147,"(4, 60)"
chr_3_147,"(0, 60)"
chr_3_147,"(89, 187)"
chr_3_147,"(32, 60)"
chr_3_147,"(15, 66)"
chr_3_147,"(89, 112)"
chr_3_147,"(0, 60)"
chr_3_147,"(89, 126)"
chr_3_147,"(15, 60)"
chr_3_147,"(32, 66)"
chr_3_147,"(60, 156)"
chr_3_147,"(66, 159)"
chr_3_147,"(89, 159)"
chr_3_148,"(0, 89)"
chr_3_148,"(0, 14)"
chr_3_148,"(170, 196)"
chr_3_148,"(0, 28)"
chr_3_148,"(140, 166)"
chr_3_148,"(0, 58)"
chr_3_148,"(0, 61)"
chr_3_148,"(0, 61)"
chr_3_149,"(72, 154)"
chr_3_149,"(42, 68)"
chr_3_149,"(136, 154)"
chr_3_150,"(0, 56)"
chr_3_150,"(102, 196)"
chr_3_150,"(38, 56)"
chr_3_151,"(195, 196)"
chr_3_151,"(195, 196)"
chr_3_151,"(195, 196)"
chr_3_151,"(190, 196)"
chr_3_151,"(4, 149)"
chr_3_151,"(155, 195)"
chr_3_151,"(195, 196)"
chr_3_152,"(151, 184)"
chr_3_152,"(151, 194)"
chr_3_152,"(151, 196)"
chr_3_152,"(97, 151)"
chr_3_152,"(151, 196)"
chr_3_152,"(97, 131)"
chr_3_152,"(194, 196)"
chr_3_152,"(194, 196)"
chr_3_152,"(151, 177)"
chr_3_152,"(184, 196)"
chr_3_152,"(97, 184)"
chr_3_152,"(177, 196)"
chr_3_152,"(194, 196)"
chr_3_152,"(194, 196)"
chr_3_152,"(124, 184)"
chr_3_152,"(184, 196)"
chr_3_152,"(177, 196)"
chr_3_152,"(92, 184)"
chr_3_152,"(124, 196)"
chr_3_152,"(0, 51)"
chr_3_152,"(57, 97)"
chr_3_152,"(131, 196)"
chr_3_152,"(177, 196)"
chr_3_152,"(194, 196)"
chr_3_152,"(97, 196)"
chr_3_153,"(53, 86)"
chr_3_153,"(53, 96)"
chr_3_153,"(53, 157)"
chr_3_153,"(0, 53)"
chr_3_153,"(53, 101)"
chr_3_153,"(0, 33)"
chr_3_153,"(96, 132)"
chr_3_153,"(96, 192)"
chr_3_153,"(123, 157)"
chr_3_153,"(154, 192)"
chr_3_153,"(53, 79)"
chr_3_153,"(154, 196)"
chr_3_153,"(86, 157)"
chr_3_153,"(154, 196)"
chr_3_153,"(0, 86)"
chr_3_153,"(157, 192)"
chr_3_153,"(79, 157)"
chr_3_153,"(96, 157)"
chr_3_153,"(157, 196)"
chr_3_153,"(157, 196)"
chr_3_153,"(96, 123)"
chr_3_153,"(26, 86)"
chr_3_153,"(123, 166)"
chr_3_153,"(123, 154)"
chr_3_153,"(86, 154)"
chr_3_153,"(79, 196)"
chr_3_153,"(0, 86)"
chr_3_153,"(26, 101)"
chr_3_153,"(33, 132)"
chr_3_153,"(79, 132)"
chr_3_153,"(96, 196)"
chr_3_153,"(0, 101)"
chr_3_154,"(0, 59)"
chr_3_154,"(149, 196)"
chr_3_154,"(0, 3)"
chr_3_154,"(122, 196)"
chr_3_154,"(0, 34)"
chr_3_154,"(122, 196)"
chr_3_154,"(0, 94)"
chr_3_154,"(25, 59)"
chr_3_154,"(56, 94)"
chr_3_154,"(122, 196)"
chr_3_154,"(56, 128)"
chr_3_154,"(0, 59)"
chr_3_154,"(56, 99)"
chr_3_154,"(59, 94)"
chr_3_154,"(0, 59)"
chr_3_154,"(0, 59)"
chr_3_154,"(59, 122)"
chr_3_154,"(59, 99)"
chr_3_154,"(0, 25)"
chr_3_154,"(99, 122)"
chr_3_154,"(25, 68)"
chr_3_154,"(25, 56)"
chr_3_154,"(0, 56)"
chr_3_154,"(0, 128)"
chr_3_154,"(0, 3)"
chr_3_154,"(0, 34)"
chr_3_154,"(0, 34)"
chr_3_154,"(0, 122)"
chr_3_154,"(0, 3)"
chr_3_155,"(51, 196)"
chr_3_155,"(24, 107)"
chr_3_155,"(24, 104)"
chr_3_155,"(153, 196)"
chr_3_155,"(24, 101)"
chr_3_155,"(0, 30)"
chr_3_155,"(153, 167)"
chr_3_155,"(0, 1)"
chr_3_155,"(192, 196)"
chr_3_155,"(0, 24)"
chr_3_155,"(0, 1)"
chr_3_155,"(153, 177)"
chr_3_155,"(153, 196)"
chr_3_155,"(1, 24)"
chr_3_155,"(104, 167)"
chr_3_155,"(0, 30)"
chr_3_155,"(104, 143)"
chr_3_155,"(0, 24)"
chr_3_156,"(0, 109)"
chr_3_156,"(0, 9)"
chr_3_156,"(0, 6)"
chr_3_156,"(55, 109)"
chr_3_156,"(0, 3)"
chr_3_156,"(55, 69)"
chr_3_156,"(94, 185)"
chr_3_156,"(109, 147)"
chr_3_156,"(55, 79)"
chr_3_156,"(55, 106)"
chr_3_156,"(109, 185)"
chr_3_156,"(6, 69)"
chr_3_156,"(6, 45)"
chr_3_157,"(0, 11)"
chr_3_157,"(0, 11)"
chr_3_157,"(0, 87)"
chr_3_157,"(11, 49)"
chr_3_157,"(0, 8)"
chr_3_157,"(11, 87)"
chr_3_157,"(146, 196)"
chr_3_158,"(184, 196)"
chr_3_158,"(184, 196)"
chr_3_158,"(144, 196)"
chr_3_158,"(48, 161)"
chr_3_158,"(144, 184)"
chr_3_159,"(131, 167)"
chr_3_159,"(86, 112)"
chr_3_159,"(120, 167)"
chr_3_159,"(86, 120)"
chr_3_159,"(112, 167)"
chr_3_159,"(116, 167)"
chr_3_159,"(131, 196)"
chr_3_159,"(46, 120)"
chr_3_159,"(116, 185)"
chr_3_159,"(120, 196)"
chr_3_159,"(0, 63)"
chr_3_159,"(46, 86)"
chr_3_160,"(33, 69)"
chr_3_160,"(0, 14)"
chr_3_160,"(22, 69)"
chr_3_160,"(0, 22)"
chr_3_160,"(14, 69)"
chr_3_160,"(18, 69)"
chr_3_160,"(177, 196)"
chr_3_160,"(33, 134)"
chr_3_160,"(0, 22)"
chr_3_160,"(18, 87)"
chr_3_160,"(22, 148)"
chr_3_161,"(122, 180)"
chr_3_161,"(184, 196)"
chr_3_161,"(184, 196)"
chr_3_161,"(122, 165)"
chr_3_161,"(79, 165)"
chr_3_161,"(0, 36)"
chr_3_161,"(184, 196)"
chr_3_161,"(0, 50)"
chr_3_161,"(180, 196)"
chr_3_162,"(24, 82)"
chr_3_162,"(86, 196)"
chr_3_162,"(86, 105)"
chr_3_162,"(24, 67)"
chr_3_162,"(171, 196)"
chr_3_162,"(0, 67)"
chr_3_162,"(86, 148)"
chr_3_162,"(105, 148)"
chr_3_162,"(164, 195)"
chr_3_162,"(171, 196)"
chr_3_162,"(82, 105)"
chr_3_163,"(182, 194)"
chr_3_163,"(182, 196)"
chr_3_163,"(101, 128)"
chr_3_163,"(0, 128)"
chr_3_163,"(0, 7)"
chr_3_163,"(194, 196)"
chr_3_163,"(101, 161)"
chr_3_163,"(73, 173)"
chr_3_163,"(0, 50)"
chr_3_163,"(161, 196)"
chr_3_163,"(182, 196)"
chr_3_163,"(7, 50)"
chr_3_163,"(66, 97)"
chr_3_163,"(73, 194)"
chr_3_163,"(0, 7)"
chr_3_164,"(84, 96)"
chr_3_164,"(84, 172)"
chr_3_164,"(3, 30)"
chr_3_164,"(0, 30)"
chr_3_164,"(152, 172)"
chr_3_164,"(146, 182)"
chr_3_164,"(146, 172)"
chr_3_164,"(96, 121)"
chr_3_164,"(3, 63)"
chr_3_164,"(0, 75)"
chr_3_164,"(63, 172)"
chr_3_164,"(84, 121)"
chr_3_164,"(178, 196)"
chr_3_164,"(0, 96)"
chr_3_165,"(0, 74)"
chr_3_165,"(54, 74)"
chr_3_165,"(48, 84)"
chr_3_165,"(48, 74)"
chr_3_165,"(0, 23)"
chr_3_165,"(0, 74)"
chr_3_165,"(0, 23)"
chr_3_165,"(80, 196)"
chr_3_166,"(0, 110)"
chr_3_167,"(0, 12)"
chr_3_168,"(152, 187)"
chr_3_169,"(54, 89)"
chr_3_171,"(133, 160)"
chr_3_171,"(160, 196)"
chr_3_172,"(35, 62)"
chr_3_172,"(143, 196)"
chr_3_172,"(62, 105)"
chr_3_172,"(180, 196)"
chr_3_173,"(117, 196)"
chr_3_173,"(172, 196)"
chr_3_173,"(117, 186)"
chr_3_173,"(162, 196)"
chr_3_173,"(186, 196)"
chr_3_173,"(117, 162)"
chr_3_173,"(172, 186)"
chr_3_173,"(130, 196)"
chr_3_173,"(186, 196)"
chr_3_173,"(148, 162)"
chr_3_173,"(148, 186)"
chr_3_173,"(117, 148)"
chr_3_173,"(106, 196)"
chr_3_173,"(45, 117)"
chr_3_173,"(172, 196)"
chr_3_173,"(148, 196)"
chr_3_173,"(111, 162)"
chr_3_173,"(117, 196)"
chr_3_173,"(117, 172)"
chr_3_173,"(111, 196)"
chr_3_173,"(148, 196)"
chr_3_173,"(0, 7)"
chr_3_173,"(82, 106)"
chr_3_174,"(142, 196)"
chr_3_174,"(163, 196)"
chr_3_174,"(19, 110)"
chr_3_174,"(74, 131)"
chr_3_174,"(19, 88)"
chr_3_174,"(64, 131)"
chr_3_174,"(88, 131)"
chr_3_174,"(163, 192)"
chr_3_174,"(192, 196)"
chr_3_174,"(19, 64)"
chr_3_174,"(74, 88)"
chr_3_174,"(32, 131)"
chr_3_174,"(88, 196)"
chr_3_174,"(50, 64)"
chr_3_174,"(50, 88)"
chr_3_174,"(19, 50)"
chr_3_174,"(8, 115)"
chr_3_174,"(0, 19)"
chr_3_174,"(74, 139)"
chr_3_174,"(50, 139)"
chr_3_174,"(131, 196)"
